tag;zeit;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
2020-11-16;23;9.5;;100;93;9.9;16.5;0.1;1;
2020-11-17;0;9.1;;100;94;10;16.5;0;1;
2020-11-17;1;8.8;;100;93;9.9;16.4;0;1;
2020-11-17;2;9.2;;100;91;9.9;16.5;0;1;
2020-11-17;3;9.2;;100;91;9.8;16.4;0;1;
2020-11-17;4;9.3;;100;88;9.9;16.5;0;1;
2020-11-17;5;9.3;;100;89;9.8;16.4;0;1;
2020-11-17;6;9.3;;100;90;9.9;16.5;0;1;
2020-11-17;7;9.2;;100;91;9.8;16.4;0;1;
2020-11-17;8;8.9;;100;92;9.8;16.4;0.1;1;
2020-11-17;9;8.7;;100;94;9.8;16.4;0.1;1;
2020-11-17;10;8.6;;100;95;9.8;16.4;0.1;1;
2020-11-17;11;9;;100;96;9.7;16.3;0.1;1;
2020-11-17;12;9.6;;100;96;9.8;16.4;0.6;1;
2020-11-17;13;10.2;;100;97;9.8;16.5;0.2;1;
2020-11-17;14;10.7;;100;97;9.9;16.6;0.3;1;
2020-11-17;15;11.3;;100;97;9.9;16.7;0;1;
2020-11-17;16;11.4;;100;97;10;16.8;0;1;
2020-11-17;17;11.2;;100;96;10;16.8;0.1;1;
2020-11-17;18;11.3;;100;95;10.1;16.9;0;1;
2020-11-17;19;11.3;;100;94;10.1;16.9;0;1;
2020-11-17;20;11.2;;100;94;10.2;17;0;1;
2020-11-17;21;11.2;;100;94;10.2;17;0;1;
2020-11-17;22;11.3;;100;94;10.3;17.1;0;1;
2020-11-17;23;11.5;;100;94;10.2;17.1;0;1;
2020-11-18;0;11.4;;100;93;10.3;17.2;0;1;
2020-11-18;1;11.1;;100;94;10.3;17.2;0;1;
2020-11-18;2;11.2;;100;94;10.4;17.3;0;1;
2020-11-18;3;11.2;;100;95;10.3;17.2;0;1;
2020-11-18;4;11.2;;100;95;10.3;17.3;0;1;
2020-11-18;5;11.3;;100;95;10.3;17.3;0;1;
2020-11-18;6;11.1;;100;95;10.4;17.4;0;1;
2020-11-18;7;11.1;;100;96;10.3;17.3;0.1;1;
2020-11-18;8;10.9;;100;97;10.4;17.3;0;1;
2020-11-18;9;10.7;;100;97;10.4;17.3;0.1;1;
2020-11-18;10;10.5;;100;97;10.4;17.3;0;1;
2020-11-18;11;10.4;;100;98;10.4;17.3;0;1;
2020-11-18;12;10.3;;100;98;10.4;17.4;0;1;
2020-11-18;13;10.4;;100;98;10.4;17.3;0;1;
2020-11-18;14;10.4;;100;97;10.5;17.4;0;1;
2020-11-18;15;10.4;;100;94;10.4;17.3;0;1;
2020-11-18;16;10.4;;100;92;10.5;17.4;0;1;
2020-11-18;17;10.5;;100;90;10.4;17.3;0;1;
2020-11-18;18;10.3;;100;88;10.5;17.3;0;1;
2020-11-18;19;9.7;;100;90;10.4;17.1;0;1;
2020-11-18;20;9.4;;100;91;10.3;17;0.1;1;
2020-11-18;21;9.5;;100;90;10.2;16.9;0;1;
2020-11-18;22;9.8;;100;89;10.3;17;0;1;
2020-11-18;23;10.6;;100;87;10.3;16.9;0;1;
2020-11-19;0;11;;100;86;10.4;16.9;0;1;
2020-11-19;1;10.9;;100;87;10.3;16.8;0.4;1;
2020-11-19;2;11;;100;91;10.2;16.9;0.1;1;
2020-11-19;3;11.2;;100;91;10.2;16.9;0;1;
2020-11-19;4;10.3;;100;95;10.2;16.9;0.4;1;
2020-11-19;5;9;;100;92;10.1;16.8;0.6;1;
2020-11-19;6;9.6;;100;80;10.1;16.7;0;1;
2020-11-19;7;9.5;;100;78;10.1;16.7;0.1;1;
2020-11-19;8;9.4;;100;78;10.1;16.6;0;1;
2020-11-19;9;9.4;;100;77;10.1;16.4;0;1;
2020-11-19;10;9.3;;100;77;10;16.4;0.1;1;
2020-11-19;11;9.1;;100;81;9.9;16.3;0.4;1;
2020-11-19;12;9.2;;100;84;9.9;16.2;1.8;1;
2020-11-19;13;9.5;;100;85;9.9;16.2;0.7;1;
2020-11-19;14;8.7;;100;84;9.8;16.2;0.1;2;
2020-11-19;15;7.4;;100;76;9.5;16;0;1;
2020-11-19;16;7.2;;88;68;9.5;15.8;0;1;
2020-11-19;17;6.9;;83;66;9.4;15.7;0;1;
2020-11-19;18;6;;87;72;9.2;15.4;0;1;
2020-11-19;19;5;;100;78;9;15.3;0;1;
2020-11-19;20;5;;100;78;8.9;15.1;0.1;1;
2020-11-19;21;5.3;;96;72;8.8;14.8;0;1;
2020-11-19;22;5.4;;85;69;8.7;14.7;0;1;
2020-11-19;23;4.4;;97;77;8.5;14.5;0;1;
2020-11-20;0;4.5;;100;78;8.4;14.4;0.2;1;
2020-11-20;1;4.6;;100;79;8.3;14.2;0;1;
2020-11-20;2;4.4;;99;75;8.2;14.1;0;1;
2020-11-20;3;4;;98;76;8.1;14;0.2;1;
2020-11-20;4;3.9;;100;80;7.9;13.8;0;1;
2020-11-20;5;4.2;;100;74;7.9;13.8;0;1;
2020-11-20;6;4.1;;100;75;7.8;13.6;0;1;
2020-11-20;7;4.6;;94;72;7.8;13.6;0;1;
2020-11-20;8;3.7;;93;76;7.7;13.5;0;1;
2020-11-20;9;3;;100;81;7.6;13.3;1;1;
2020-11-20;10;1.9;;100;88;7.4;13.1;0.2;1;
2020-11-20;11;2.1;;100;87;7.3;12.9;0;1;
2020-11-20;12;3;;100;84;7.4;13;0;1;
2020-11-20;13;5.1;;100;82;7.4;13.2;0;1;
2020-11-20;14;6.3;;100;73;7.6;13.3;0;1;
2020-11-20;15;7;;100;70;7.7;13.4;0;1;
2020-11-20;16;7.3;;100;68;7.6;13.4;0;1;
2020-11-20;17;6.7;;100;74;7.6;13.5;0;1;
2020-11-20;18;5.8;;100;78;7.5;13.4;0;1;
2020-11-20;19;3.4;;100;84;7.6;13.4;0;1;
2020-11-20;20;2.3;;100;88;7.5;13.2;0;1;
2020-11-20;21;2.7;;100;91;7.5;13.2;0;1;
2020-11-20;22;2.9;;100;93;7.4;13.1;0;1;
2020-11-20;23;4;;100;94;7.3;13.1;0;1;
2020-11-21;0;5.6;;100;92;7.2;13.2;0.1;1;
2020-11-21;1;5.8;;100;84;7.2;13.3;0;1;
2020-11-21;2;6.2;;100;83;7.1;13.2;0;1;
2020-11-21;3;5.8;;100;85;7;13.3;0;1;
2020-11-21;4;6;;100;84;7;13.3;0;1;
2020-11-21;5;5.9;;100;84;7;13.3;0.1;1;
2020-11-21;6;5.4;;100;86;7;13.1;0.5;1;
2020-11-21;7;5.3;;100;85;7;13.2;0;1;
2020-11-21;8;5.4;;100;89;7;13.1;0;1;
2020-11-21;9;6;;100;91;7.1;13.2;0;1;
2020-11-21;10;6.5;;100;93;7.1;13.2;0;1;
2020-11-21;11;6.7;;100;93;7.1;13.3;0;1;
2020-11-21;12;6.8;;100;94;7.2;13.2;0;1;
2020-11-21;13;7;;100;94;7.3;13.3;0;1;
2020-11-21;14;7.4;;100;95;7.3;13.4;0;1;
2020-11-21;15;7.6;;100;95;7.4;13.5;0.3;1;
2020-11-21;16;7.8;;100;96;7.5;13.5;0.5;1;
2020-11-21;17;8.8;;100;97;7.6;13.7;0.2;1;
2020-11-21;18;8.9;;100;96;7.7;13.8;0;1;
2020-11-21;19;9;;100;94;7.8;13.9;0;1;
2020-11-21;20;9;;100;95;7.8;14;0;1;
2020-11-21;21;8.9;;100;96;7.9;14.1;0.3;1;
2020-11-21;22;8.9;;100;97;8;14.2;0.6;1;
2020-11-21;23;9.1;;100;97;8;14.3;0.1;1;
2020-11-22;0;9.2;;100;97;8.1;14.4;0;1;
2020-11-22;1;9.3;;100;97;8.2;14.4;0.1;1;
2020-11-22;2;9.3;;100;96;8.3;14.5;0;1;
2020-11-22;3;9.4;;100;95;8.3;14.5;0.1;1;
2020-11-22;4;8.7;;100;95;8.4;14.6;0;1;
2020-11-22;5;8.9;;100;94;8.3;14.5;0;1;
2020-11-22;6;9;;100;94;8.4;14.6;2;1;
2020-11-22;7;8.5;;100;93;8.3;14.6;0.5;1;
2020-11-22;8;8.6;;100;91;8.4;14.7;0;1;
2020-11-22;9;8.3;;100;85;8.4;14.6;0;1;
2020-11-22;10;8.1;;100;81;8.4;14.6;0.2;1;
2020-11-22;11;8;;100;81;8.3;14.5;0;1;
2020-11-22;12;8.3;;100;80;8.4;14.5;0;1;
2020-11-22;13;8.5;;100;77;8.4;14.6;0;1;
2020-11-22;14;9;;100;77;7.9;14.7;0;2;
2020-11-22;15;9.2;;100;74;7.6;14.6;0;2;
2020-11-22;16;9;;100;74;5.7;14.6;0;2;
2020-11-22;17;8.7;;100;77;5.9;14.5;0;2;
2020-11-22;18;8.4;;100;78;6;14.5;0;1;
2020-11-22;19;7.7;;100;80;6.1;14.4;0;1;
2020-11-22;20;7.4;;100;82;5.8;14.4;0;1;
2020-11-22;21;7.4;;100;82;5.7;14.3;0;1;
2020-11-22;22;7.4;;100;80;5.6;14.3;0;1;
2020-11-22;23;7.3;;100;81;5.7;14.2;0;1;
2020-11-23;0;7;;100;79;6;14.2;0;1;
2020-11-23;1;7;;100;80;6;14.1;0;1;
2020-11-23;2;6.4;;100;83;6;14;0.1;1;
2020-11-23;3;6.5;;100;80;5.9;13.9;0.1;1;
2020-11-23;4;6.9;;100;82;5.5;13.9;0.1;1;
2020-11-23;5;6.4;;100;82;5.6;13.8;0.4;1;
2020-11-23;6;6.1;;100;83;5.7;13.9;0.3;1;
2020-11-23;7;6.1;;100;85;5.5;13.8;0.2;1;
2020-11-23;8;5.9;;100;84;5.5;13.8;0.8;1;
2020-11-23;9;5.6;;100;86;5.5;13.7;0.9;1;
2020-11-23;10;5.3;;100;90;5.6;13.7;0.4;1;
2020-11-23;11;5.9;;100;86;5.4;13.6;0;1;
2020-11-23;12;6.7;;100;84;4.2;13.7;0;1;
2020-11-23;13;7.6;;100;86;3.7;13.8;0;2;
2020-11-23;14;8.5;;100;82;4.3;13.8;0;2;
2020-11-23;15;9;;100;79;5.7;13.9;0;2;
2020-11-23;16;8.9;;100;81;5.8;13.9;0;2;
2020-11-23;17;8.5;;100;80;5.8;13.9;0;1;
2020-11-23;18;7.6;;100;83;5.9;14;0;1;
2020-11-23;19;7.1;;100;87;6;13.9;0;1;
2020-11-23;20;7.3;;100;88;5.9;14;0;1;
2020-11-23;21;7.3;;100;88;5.6;13.9;0;1;
2020-11-23;22;7.7;;100;85;5.7;14;0;1;
2020-11-23;23;7.2;;100;86;5.6;13.9;0;1;
2020-11-24;0;7.5;;100;87;5.7;14;0;1;
2020-11-24;1;7.6;;100;88;5.9;13.9;0;1;
2020-11-24;2;7.4;;100;86;5.9;14;0;1;
2020-11-24;3;7.3;;100;85;6;13.9;0;1;
2020-11-24;4;7;;100;85;6;14;0;1;
2020-11-24;5;6.8;;100;86;6.1;13.9;0;1;
2020-11-24;6;6.6;;100;88;6.2;13.9;0;1;
2020-11-24;7;6.7;;100;88;6.2;13.8;0;1;
2020-11-24;8;6.9;;100;89;6.3;13.9;0;1;
2020-11-24;9;7.2;;100;91;6.3;13.8;0;1;
2020-11-24;10;7.3;;100;91;6.4;13.9;0;1;
2020-11-24;11;7.5;;100;91;6.4;13.8;0;1;
2020-11-24;12;7.7;;100;91;6.5;13.9;0;1;
2020-11-24;13;7.9;;100;92;6.6;13.9;0;1;
2020-11-24;14;8.1;;100;92;6.7;14;0;1;
2020-11-24;15;8.2;;100;92;6.9;14.1;0;1;
2020-11-24;16;8.2;;100;92;7;14.1;0;1;
2020-11-24;17;8.2;;100;92;7.1;14.2;0;1;
2020-11-24;18;8.1;;100;93;7.1;14.2;0;1;
2020-11-24;19;7.8;;100;93;7.2;14.2;0;1;
2020-11-24;20;7.7;;100;92;7.2;14.2;0;1;
2020-11-24;21;7.5;;100;93;7.3;14.3;0;1;
2020-11-24;22;7.3;;100;93;7.3;14.2;0;1;
2020-11-24;23;7.4;;100;93;7.3;14.3;0;1;
2020-11-25;0;7.3;;100;93;7.3;14.2;0;1;
2020-11-25;1;7.2;;100;94;7.4;14.3;0;1;
2020-11-25;2;7;;100;94;7.4;14.2;0;1;
2020-11-25;3;6.2;;100;95;7.2;14.2;0;1;
2020-11-25;4;5.4;;100;95;7;14.1;0;1;
2020-11-25;5;4.7;;100;96;6.7;14;0;1;
2020-11-25;6;4;;100;96;6.6;13.9;0;1;
2020-11-25;7;3.4;;100;96;6.4;13.8;0;1;
2020-11-25;8;2.8;;100;97;6.3;13.7;0;1;
2020-11-25;9;2.6;;100;97;6.2;13.6;0;1;
2020-11-25;10;2.7;;100;97;6.1;13.5;0;1;
2020-11-25;11;2.6;;100;97;6;13.4;0;1;
2020-11-25;12;3.4;;100;97;6.1;13.3;0;1;
2020-11-25;13;4.2;;100;96;6.5;13.4;0;1;
2020-11-25;14;5.3;;100;95;4.6;13.4;0;1;
2020-11-25;15;5.9;;100;93;4.4;13.5;0;2;
2020-11-25;16;6.3;;100;91;4.7;13.5;0;2;
2020-11-25;17;6;;100;91;4.7;13.5;0;2;
2020-11-25;18;5.7;;100;90;4.1;13.4;0;1;
2020-11-25;19;4.4;;100;92;2.8;13.4;0;1;
2020-11-25;20;3.9;;100;93;2.4;13.3;0;1;
2020-11-25;21;3.5;;100;94;2.1;13.3;0;1;
2020-11-25;22;4.2;;100;95;1.9;13.2;0;1;
2020-11-25;23;6.1;;100;95;2;13.2;0;1;
2020-11-26;0;7;;100;93;2.4;13.3;0;1;
2020-11-26;1;7.1;;100;92;2.2;13.4;0;1;
2020-11-26;2;7.3;;100;91;2.4;13.4;0;1;
2020-11-26;3;7.4;;100;91;2.6;13.5;0;1;
2020-11-26;4;7.3;;100;92;2.7;13.5;0;1;
2020-11-26;5;7.1;;100;93;2.9;13.6;0;2;
2020-11-26;6;7;;100;94;3;13.5;0;2;
2020-11-26;7;7.1;;100;96;3.2;13.6;0;2;
2020-11-26;8;7.6;;100;97;3.4;13.6;0.1;2;
2020-11-26;9;8.3;;100;97;3.6;13.7;0.1;2;
2020-11-26;10;8.2;;100;97;3.8;13.7;0;2;
2020-11-26;11;7.8;;100;97;3.9;13.8;0;2;
2020-11-26;12;7.4;;100;97;4.1;13.8;0;2;
2020-11-26;13;7.8;;100;96;4.6;14;0;2;
2020-11-26;14;8.5;;100;94;3.4;13.9;0;3;
2020-11-26;15;9.1;;100;87;5.1;14;0;3;
2020-11-26;16;9.3;;100;84;5;14;0.1;2;
2020-11-26;17;8.5;;100;85;5.6;14.1;0;2;
2020-11-26;18;6.9;;100;89;6.3;14;0;1;
2020-11-26;19;5.3;;100;92;6.5;13.9;0;1;
2020-11-26;20;5;;100;94;5.6;13.8;0;1;
2020-11-26;21;4.2;;100;94;5.6;13.6;0;1;
2020-11-26;22;5;;100;95;5.1;13.5;0;1;
2020-11-26;23;4.3;;100;96;5.2;13.4;0;1;
2020-11-27;0;4.5;;100;96;5.1;13.3;0;1;
2020-11-27;1;2.4;;100;96;6.1;13.2;0;1;
2020-11-27;2;0.5;;100;97;6.1;13;0;1;
2020-11-27;3;-0.2;;100;97;5.6;12.8;0;1;
2020-11-27;4;-0.3;;100;97;5.3;12.6;0;1;
2020-11-27;5;-0.9;;100;97;4.9;12.5;0;1;
2020-11-27;6;-1;;100;98;4.5;12.3;0;1;
2020-11-27;7;-1;;100;98;4.3;12.2;0;1;
2020-11-27;8;-1.1;;100;98;4.1;12;0;1;
2020-11-27;9;-1.3;;100;98;4.1;11.9;0;1;
2020-11-27;10;-1.4;;100;98;4.1;11.8;0;1;
2020-11-27;11;-1.3;;100;98;4.1;11.7;0;1;
2020-11-27;12;-0.8;;100;99;4;11.6;0;1;
2020-11-27;13;0.8;;100;98;2.3;11.7;0.1;1;
2020-11-27;14;3.8;;100;98;3;11.9;0.1;2;
2020-11-27;15;5.9;;100;98;6;12;0;2;
2020-11-27;16;6.9;;100;96;5.5;12.2;0;1;
2020-11-27;17;6.6;;100;96;5.2;12.3;0;1;
2020-11-27;18;6;;100;94;5.6;12.3;0;1;
2020-11-27;19;3.7;;100;95;6.1;12.2;0;1;
2020-11-27;20;3;;100;96;5.2;12.1;0;1;
2020-11-27;21;2.9;;100;96;4.8;12.1;0;1;
2020-11-27;22;2.6;;100;97;4.3;12;0;1;
2020-11-27;23;2.2;;100;97;4.2;11.9;0;1;
2020-11-28;0;2;;100;97;4.3;11.9;0;1;
2020-11-28;1;1.6;;100;98;4.2;11.8;0;1;
2020-11-28;2;1.4;;100;97;4;11.7;0;1;
2020-11-28;3;1.2;;100;97;3.8;11.6;0;1;
2020-11-28;4;0.9;;100;97;3.7;11.5;0;1;
2020-11-28;5;0.8;;100;97;3.6;11.4;0;1;
2020-11-28;6;0.5;;100;97;3.5;11.3;0;1;
2020-11-28;7;0.8;;100;97;3.4;11.2;0;1;
2020-11-28;8;0.8;;100;97;3.4;11.2;0;1;
2020-11-28;9;0.6;;100;97;3.3;11.1;0.1;1;
2020-11-28;10;-0.1;;100;97;3.1;11.1;0;1;
2020-11-28;11;0.1;;100;97;3.1;11;0;1;
2020-11-28;12;0.5;;100;97;3;11.1;0;1;
2020-11-28;13;1;;100;97;1.6;11.1;0;1;
2020-11-28;14;2.4;;100;97;1;11.2;0.1;1;
2020-11-28;15;3.6;;100;96;2.2;11.4;0;2;
2020-11-28;16;3.8;;100;93;2.3;11.4;0;2;
2020-11-28;17;3.6;;100;90;0.8;11.4;0;2;
2020-11-28;18;3;;100;90;0.9;11.4;0;1;
2020-11-28;19;1.4;;100;92;1.7;11.3;0;1;
2020-11-28;20;0.9;;100;93;1.5;11.3;0;1;
2020-11-28;21;1.1;;100;93;0.9;11.2;0;1;
2020-11-28;22;0.2;;100;94;0.2;11.1;0;1;
2020-11-28;23;0;;100;94;0.6;11;0;1;
2020-11-29;0;-0.2;;100;95;0.9;11;0;1;
2020-11-29;1;-0.3;;100;95;1.3;10.9;0;1;
2020-11-29;2;0;;100;95;1;10.9;0;1;
2020-11-29;3;0.1;;100;95;0.8;10.8;0;1;
2020-11-29;4;0.2;;100;95;0.6;10.9;0;1;
2020-11-29;5;0.4;;100;95;0.7;10.8;0;1;
2020-11-29;6;0;;100;95;0.7;10.8;0;1;
2020-11-29;7;-0.5;;100;96;1.1;10.7;0;1;
2020-11-29;8;0.3;;100;96;0.8;10.7;0;1;
2020-11-29;9;0.4;;100;96;0.6;10.7;0;1;
2020-11-29;10;0.3;;100;97;0.6;10.7;0;1;
2020-11-29;11;0.1;;100;96;0.8;10.6;0;1;
2020-11-29;12;0;;100;96;0.9;10.7;0;1;
2020-11-29;13;0.5;;100;95;2.2;10.8;0;1;
2020-11-29;14;1.2;;100;95;2.4;10.8;0;2;
2020-11-29;15;1.5;;100;93;2.8;10.8;0;2;
2020-11-29;16;2.2;;100;91;2.9;10.9;0;2;
2020-11-29;17;2.6;;100;89;2.9;10.8;0;1;
2020-11-29;18;2.2;;100;86;2.9;10.9;0;1;
2020-11-29;19;1.8;;100;84;3.1;10.8;0;1;
2020-11-29;20;1.5;;100;86;3.2;10.8;0;1;
2020-11-29;21;1.3;;100;87;3.3;10.8;0;1;
2020-11-29;22;0.9;;100;88;3.3;10.8;0;1;
2020-11-29;23;0.7;;100;89;3.3;10.7;0;1;
2020-11-30;0;0.8;;100;89;3.3;10.8;0;1;
2020-11-30;1;0.7;;100;90;3.3;10.7;0;1;
2020-11-30;2;0.7;;100;90;3.3;10.8;0;1;
2020-11-30;3;0.6;;100;90;3.2;10.7;0;1;
2020-11-30;4;0.7;;100;91;3.2;10.7;0;1;
2020-11-30;5;0.7;;100;91;3.2;10.6;0;1;
2020-11-30;6;0.8;;100;91;3.2;10.6;0;1;
2020-11-30;7;1.1;;100;91;3.4;10.6;0;1;
2020-11-30;8;1.3;;100;91;3.7;10.6;0;1;
2020-11-30;9;1.9;;100;91;3.6;10.6;0;2;
2020-11-30;10;3.2;;100;90;3.6;10.6;0;2;
2020-11-30;11;3.3;;100;87;3.7;10.7;0;2;
2020-11-30;12;3;;100;85;3.6;10.7;0;2;
2020-11-30;13;2.9;;100;84;3.7;10.7;0;2;
2020-11-30;14;2.6;;100;84;3.7;10.6;0;2;
2020-11-30;15;2.5;;100;84;3.7;10.6;0;2;
2020-11-30;16;2.1;;100;84;3.6;10.6;0;2;
2020-11-30;17;2;;100;86;3.2;10.5;0;2;
2020-11-30;18;1.9;;100;86;3.1;10.4;0;1;
2020-11-30;19;1.7;;100;87;3.2;10.4;0.1;1;
2020-11-30;20;1.2;;100;91;3.1;10.3;0.9;1;
2020-11-30;21;1.1;;100;94;3.2;10.2;0.6;1;
2020-11-30;22;1.1;;100;95;3.4;10.1;0.5;1;
2020-11-30;23;1.2;;100;96;3.5;10.1;0.6;1;
2020-12-01;0;1.5;;100;96;3.5;10;0.8;1;
2020-12-01;1;1.9;;100;97;3.4;10.1;0.5;1;
2020-12-01;2;2.1;;100;97;3.4;10;0.2;1;
2020-12-01;3;2.2;;100;98;3.5;10.1;0.2;2;
2020-12-01;4;2.3;;100;98;3.4;10;0;2;
2020-12-01;5;2.4;;100;98;3.4;10.1;0;2;
2020-12-01;6;2.6;;100;98;3.5;10.1;0;2;
2020-12-01;7;2.8;;100;98;3.6;10.1;0;2;
2020-12-01;8;2.8;;100;98;3.6;10.1;0;2;
2020-12-01;9;2.8;;100;98;3.6;10.2;0;2;
2020-12-01;10;2.8;;100;98;3.5;10.2;0.1;2;
2020-12-01;11;2.9;;100;99;3.7;10.2;0.1;2;
2020-12-01;12;2.9;;100;99;3.7;10.2;0;2;
2020-12-01;13;3.1;;100;99;3.8;10.3;0;2;
2020-12-01;14;3.5;;100;99;3.8;10.4;0;2;
2020-12-01;15;4.2;;100;98;4;10.5;0;2;
2020-12-01;16;4.5;;100;98;4;10.6;0;2;
2020-12-01;17;4.7;;100;98;4;10.7;0;2;
2020-12-01;18;4.7;;100;98;4;10.7;0;2;
2020-12-01;19;4.7;;100;97;4.1;10.8;0;2;
2020-12-01;20;4.7;;100;97;4.1;10.9;0;2;
2020-12-01;21;4.7;;100;97;4.2;11;0;2;
2020-12-01;22;4.7;;100;97;4.2;11;0;2;
2020-12-01;23;4.7;;100;97;4.2;11.1;0;2;
2020-12-02;0;4.5;;100;96;4.2;11.1;0;2;
2020-12-02;1;4.5;;100;95;4.3;11.2;0;2;
2020-12-02;2;4.3;;100;95;4.3;11.1;0;2;
2020-12-02;3;4.3;;100;95;4.3;11.2;0;2;
2020-12-02;4;4.2;;100;96;4.3;11.1;0;2;
2020-12-02;5;4.2;;100;96;4.4;11.2;0;2;
2020-12-02;6;4.2;;100;96;4.4;11.2;0;2;
2020-12-02;7;3.9;;100;95;4.4;11.3;0;2;
2020-12-02;8;3.6;;100;92;4.4;11.2;0;2;
2020-12-02;9;3.5;;100;88;4.4;11.2;0;2;
2020-12-02;10;3.4;;100;87;4.3;11.2;0;2;
2020-12-02;11;3.2;;100;89;4.4;11.2;0;2;
2020-12-02;12;3.3;;100;89;4.3;11.2;0;2;
2020-12-02;13;3.4;;100;88;4.4;11.2;0;2;
2020-12-02;14;3.3;;100;88;4.3;11.1;0;2;
2020-12-02;15;3.2;;100;88;4.4;11.2;0;2;
2020-12-02;16;3;;100;88;4.3;11.1;0;2;
2020-12-02;17;2.8;;100;89;4.4;11.1;0;2;
2020-12-02;18;2.6;;100;91;4.3;11;0;2;
2020-12-02;19;2.4;;100;91;4.4;11;0.1;2;
2020-12-02;20;2.2;;100;91;4.4;10.9;0;2;
2020-12-02;21;2.2;;100;92;4.5;10.9;0;2;
2020-12-02;22;2.1;;100;93;4.4;10.8;0;2;
2020-12-02;23;2;;100;93;4.5;10.8;0;2;
2020-12-03;0;1.9;;100;94;4.4;10.7;0;2;
2020-12-03;1;1.8;;100;93;4.4;10.7;0;2;
2020-12-03;2;1.5;;100;93;4.3;10.6;0;1;
2020-12-03;3;1.5;;100;93;4.3;10.6;0;1;
2020-12-03;4;1.3;;100;94;4.3;10.5;0;1;
2020-12-03;5;1.4;;100;94;4.3;10.5;0;1;
2020-12-03;6;1.3;;100;95;4.3;10.4;0;1;
2020-12-03;7;1.1;;100;95;4.3;10.4;0;1;
2020-12-03;8;0.9;;100;94;4.3;10.4;0;1;
2020-12-03;9;0.7;;100;94;4.2;10.3;0;1;
2020-12-03;10;0.4;;100;93;4.2;10.2;0;1;
2020-12-03;11;0.4;;100;94;4.1;10.2;0;1;
2020-12-03;12;0.4;;100;94;4.2;10.1;0.1;1;
2020-12-03;13;0.7;;100;95;4.1;10;0;1;
2020-12-03;14;0.9;;100;96;4.1;10;0.1;1;
2020-12-03;15;1.2;;100;96;4;9.9;0.1;1;
2020-12-03;16;1.6;;100;96;4;10;0;1;
2020-12-03;17;1.8;;100;96;3.9;9.9;0;1;
2020-12-03;18;1.8;;100;96;4;10;0;2;
2020-12-03;19;1.3;;100;96;3.9;9.9;0;1;
2020-12-03;20;1.1;;100;96;4;10;0;1;
2020-12-03;21;1.3;;100;95;3.9;9.9;0;1;
2020-12-03;22;1.3;;100;95;4;9.9;0;1;
2020-12-03;23;1.2;;100;94;3.9;9.9;0;1;
2020-12-04;0;1.2;;100;94;3.9;9.9;0;1;
2020-12-04;1;1.3;;100;93;3.9;9.8;0;1;
2020-12-04;2;1.3;;100;91;3.9;9.8;0;1;
2020-12-04;3;0.9;;100;90;3.8;9.8;0;1;
2020-12-04;4;0.9;;100;88;3.9;9.8;0;1;
2020-12-04;5;0.8;;100;87;3.8;9.7;0;1;
2020-12-04;6;0.9;;100;85;3.8;9.7;0;1;
2020-12-04;7;1;;100;83;3.7;9.6;0;1;
2020-12-04;8;0.7;;100;82;3.7;9.5;0;1;
2020-12-04;9;0.2;;99;82;3.7;9.5;0;1;
2020-12-04;10;0.1;;98;82;3.7;9.4;0;1;
2020-12-04;11;0.1;;99;82;3.6;9.3;0;1;
2020-12-04;12;0.1;;100;84;3.5;9.3;0;1;
2020-12-04;13;0.6;;100;83;3.5;9.2;0;1;
2020-12-04;14;0.8;;100;85;3.5;9.2;0;1;
2020-12-04;15;0.9;;100;87;3.4;9.2;0.2;1;
2020-12-04;16;1.2;;100;89;3.4;9.2;0;1;
2020-12-04;17;1.8;;100;87;3.4;9.2;0;1;
2020-12-04;18;1.7;;100;87;3.4;9.3;0;1;
2020-12-04;19;1.3;;100;88;3.3;9.2;0;1;
2020-12-04;20;1;;100;88;3.4;9.2;0;1;
2020-12-04;21;0.6;;100;88;3.3;9.1;0;1;
2020-12-04;22;0.4;;100;88;3.4;9.1;0;1;
2020-12-04;23;0.5;;100;88;3.3;9.1;0;1;
2020-12-05;0;0.7;;100;88;3.3;9.1;0;1;
2020-12-05;1;1;;100;88;3.3;9.1;0;1;
2020-12-05;2;1;;100;89;3.3;9.1;0;1;
2020-12-05;3;1.2;;100;89;3.3;9;0;1;
2020-12-05;4;1;;100;89;3.3;9.1;0;1;
2020-12-05;5;1.3;;100;89;3.3;9;0;1;
2020-12-05;6;1.6;;100;90;3.4;9.1;0;1;
2020-12-05;7;1.9;;100;90;3.3;9.1;0;1;
2020-12-05;8;1.9;;100;92;3.4;9.2;0;1;
2020-12-05;9;1.9;;100;92;3.4;9.2;0;1;
2020-12-05;10;2.3;;100;92;3.5;9.3;0;1;
2020-12-05;11;2.4;;100;90;3.4;9.2;0.8;1;
2020-12-05;12;2.3;;100;92;3.5;9.3;0;1;
2020-12-05;13;2.6;;100;92;3.4;9.3;0.1;1;
2020-12-05;14;2.4;;100;91;3.5;9.3;0;1;
2020-12-05;15;1.4;;100;92;3.5;9.2;0.6;1;
2020-12-05;16;1.1;;100;94;3.5;9.3;0;1;
2020-12-05;17;1;;100;95;3.4;9.2;0;1;
2020-12-05;18;1.2;;100;95;3.5;9.3;0;1;
2020-12-05;19;1.8;;100;96;3.4;9.3;0.1;1;
